timestamp,tx_id,sender,receiver,amount,currency,tx_type,is_laundering
2022-09-08 22:09:00,4176717,80045B7C0,80097A6A0,50636.16,US Dollar,Cheque,0
2022-09-08 22:09:00,4185843,8136ED481,813436851,1.602225,Bitcoin,Bitcoin,0
2022-09-08 22:09:00,4176970,801091AB0,8017A1200,5665.66,US Dollar,Cheque,0
2022-09-08 22:09:00,4185144,80E470140,80F4435A0,2337.97,Swiss Franc,Cheque,0
2022-09-08 22:10:00,4182084,8014A5960,812911350,400.79,Euro,ACH,0
2022-09-08 22:10:00,4179307,802400FB0,80FC13E40,1800.12,US Dollar,Cash,0
2022-09-08 22:10:00,4182487,8035A9580,8074C3EF0,503.0,Yuan,Credit Card,0
2022-09-08 22:10:00,4177602,800BA98F0,8051E36E0,100852.78,US Dollar,Cheque,0
2022-09-08 22:11:00,4177034,800CBCC90,801BB8450,127.45,US Dollar,Credit Card,0
2022-09-08 22:11:00,4180446,800E47480,8020FA610,54.59,Euro,Wire,0
2022-09-08 22:11:00,4176877,800D38A40,80133BC00,5858.63,US Dollar,Cheque,0
2022-09-08 22:11:00,4179277,8082AE0D0,80F700F10,1760.17,US Dollar,Wire,0
2022-09-08 22:12:00,4179274,8082AE0D0,80F700F10,1851.15,US Dollar,Cheque,0
2022-09-08 22:12:00,4185146,80E470140,80F4435A0,1048.09,Swiss Franc,Cash,0
2022-09-08 22:12:00,4178356,800D3D2C0,809FF9770,943388.19,US Dollar,Cheque,0
2022-09-08 22:13:00,4185900,81372E5D1,813D65981,0.05278,Bitcoin,Bitcoin,0
2022-09-08 22:13:00,4180008,802B5A350,8141F59C0,166.39,US Dollar,Cheque,0
2022-09-08 22:13:00,4182985,80410D650,80C45E190,11445154.95,Yen,Cheque,0
2022-09-08 22:14:00,4184360,80A1B1650,80A985B70,723.43,Australian Dollar,Cheque,0
2022-09-08 22:14:00,4180443,800E47480,8020FA610,861.96,Euro,Cheque,0
2022-09-08 22:14:00,4176718,80045B7C0,80097A6A0,6457.36,US Dollar,Credit Card,0
2022-09-08 22:14:00,4179275,8082AE0D0,80F700F10,2548.76,US Dollar,Credit Card,0
2022-09-08 22:14:00,4185890,813B38851,813CEAE11,0.069103,Bitcoin,Bitcoin,0
2022-09-08 22:14:00,4182083,8014A5960,812911350,1646.96,Euro,Credit Card,0
2022-09-08 22:14:00,4177275,80020A690,802C8AE80,64.65,US Dollar,ACH,0
2022-09-08 22:14:00,4179487,800ABF960,810EAB190,29.67,US Dollar,Cash,0
2022-09-08 22:15:00,4180100,8001ACDB0,80026C6B0,881.98,Euro,Cheque,0
2022-09-08 22:15:00,4182871,8039B8550,8041639A0,3396.68,Yen,ACH,0
2022-09-08 22:15:00,4180030,800480BD0,8143E48B0,9031.51,US Dollar,Credit Card,0
2022-09-08 22:15:00,4178244,8034AA2B0,809067C50,782.1,US Dollar,Cheque,0
2022-09-08 22:15:00,4180993,802F404E0,806A91600,6518.59,Euro,ACH,0
2022-09-08 22:15:00,4181182,800F63070,8085BB040,142.79,Euro,Credit Card,0
2022-09-08 22:16:00,4182458,8038D8490,8048AC7F0,772.72,Yuan,Cheque,0
2022-09-08 22:16:00,4177021,8012574B0,801A88930,1159.89,US Dollar,Credit Card,0
2022-09-08 22:16:00,4185145,80E470140,80F4435A0,1866.81,Swiss Franc,Credit Card,0
2022-09-08 22:16:00,4177198,8012F27D0,80286AB20,3969.71,US Dollar,Credit Card,0
2022-09-08 22:17:00,4180525,800E594B0,80261EF60,210.16,Euro,Cheque,0
2022-09-08 22:17:00,4186072,8022EDDE1,814867E31,1e-06,Bitcoin,Bitcoin,0
2022-09-08 22:17:00,4178444,8051A5CF0,80AACF560,514.61,US Dollar,Cash,0
2022-09-08 22:17:00,4182016,803CFFD10,811AA51E0,813.01,Euro,Cheque,0
2022-09-08 22:17:00,4186071,8022EDDE1,8022EDDE0,0.01,US Dollar,ACH,0
2022-09-08 22:17:00,4176909,800D1FD30,80153C240,2359.13,US Dollar,Credit Card,0
2022-09-08 22:17:00,4185746,811D72AC0,811DCA9B0,2448.09,Saudi Riyal,Cheque,0
2022-09-08 22:18:00,4180136,8005B7CA0,8007EE280,391.11,Euro,Credit Card,0
2022-09-08 22:18:00,4185899,81372E5D1,813D65981,0.072477,Bitcoin,Bitcoin,0
2022-09-08 22:19:00,4185414,80FE4EBB0,81003F660,8074.6,Shekel,Cash,0
2022-09-08 22:19:00,4178793,802A66060,80CBC4550,31215.14,US Dollar,ACH,0
2022-09-08 22:19:00,4182680,8022840E0,812883F50,838.93,Yuan,Cheque,0
2022-09-08 22:19:00,4177418,80241B870,80388D3D0,193627.55,US Dollar,Wire,0
2022-09-08 22:19:00,4176554,8001320D0,80014FFE0,23767.04,US Dollar,Cheque,0
2022-09-08 22:20:00,4180009,802B5A350,8141F59C0,1386.07,US Dollar,Cash,0
2022-09-08 22:20:00,4180101,8001ACDB0,80026C6B0,2015.21,Euro,Credit Card,0
2022-09-08 22:20:00,4180075,80121B090,814922350,1526.0,US Dollar,Credit Card,0
2022-09-08 22:21:00,4182494,8031EA570,807E4D3C0,2121.43,Yuan,Cheque,0
2022-09-08 22:21:00,4177417,80241B870,80388D3D0,216006.02,US Dollar,Cash,0
2022-09-08 22:21:00,4180135,8005B7CA0,8007EE280,633.13,Euro,Cheque,0
2022-09-08 22:21:00,4185763,8000DD890,811EDF1E0,3835.71,Saudi Riyal,Cheque,0
2022-09-08 22:21:00,4184556,80BEF12E0,80C645560,3944.4,Mexican Peso,Cheque,0
2022-09-08 22:21:00,4185556,81079BEE0,810C42B20,1984.43,Shekel,Cash,0
2022-09-08 22:21:00,4176787,8000EE0F0,800EB0F20,114.88,US Dollar,Credit Card,0
2022-09-08 22:21:00,4177000,8002C2DE0,80195B780,15967.06,US Dollar,Cheque,0
2022-09-08 22:21:00,4177274,80020A690,802C8AE80,219.4,US Dollar,Credit Card,0
2022-09-08 22:21:00,4177357,800C36B20,8032A8B50,638.45,US Dollar,ACH,0
2022-09-08 22:22:00,4180296,8011D29D0,8015C4660,325734.67,Euro,Cheque,0
2022-09-08 22:23:00,4180298,8011D29D0,8015C4660,257306.61,Euro,ACH,0
2022-09-08 22:23:00,4183857,80766DC10,8089311E0,9365.0,UK Pound,Cheque,0
2022-09-08 22:23:00,4180147,8000FBD00,80091D390,11858.78,Euro,Credit Card,0
2022-09-08 22:23:00,4177415,80241B870,80388D3D0,884503.84,US Dollar,Cheque,0
2022-09-08 22:24:00,4180137,8005B7CA0,8007EE280,111.62,Euro,Cash,0
2022-09-08 22:24:00,4183846,807E03150,808862FD0,186.16,UK Pound,Cheque,0
2022-09-08 22:24:00,4182252,801A76D60,813C07110,48.14,Euro,Cheque,0
2022-09-08 22:24:00,4186076,8022EDDE1,814867E31,4e-06,Bitcoin,Bitcoin,0
2022-09-08 22:24:00,4185362,80FD4B930,80FD6CF40,212424.3,Shekel,Cheque,0
2022-09-08 22:24:00,4181123,802081C70,80807A480,101.65,Euro,Cheque,0
2022-09-08 22:25:00,4183783,807C30D90,80842EC70,219.4,UK Pound,ACH,0
2022-09-08 22:25:00,4179343,8031F0A70,80B5C24B0,123.01,US Dollar,Cheque,0
2022-09-08 22:25:00,4177020,8012574B0,801A88930,166.92,US Dollar,Cheque,0
2022-09-08 22:25:00,4182279,8018F10C0,814231570,602.02,Euro,Cheque,0
2022-09-08 22:25:00,4178327,8015636B0,809C1CB30,5485.32,US Dollar,Cheque,0
2022-09-08 22:26:00,4177603,800BA98F0,8051E36E0,19653.92,US Dollar,Credit Card,0
2022-09-08 22:26:00,4182324,802154880,80215FCE0,11718.13,Yuan,Cheque,0
2022-09-08 22:26:00,4177163,800264890,8024A9640,26.03,US Dollar,Cash,0
2022-09-08 22:26:00,4182017,803CFFD10,811AA51E0,382.56,Euro,Credit Card,0
2022-09-08 22:26:00,4177026,800FB5AB0,801AFBF70,2648.7,US Dollar,Cash,0
2022-09-08 22:27:00,4184811,8000CBB30,80DB933F0,152.56,Swiss Franc,Wire,0
2022-09-08 22:28:00,4182486,8035A9580,8074C3EF0,1841.8,Yuan,Cheque,0
2022-09-08 22:29:00,4183693,800098480,800098480,13139.93,UK Pound,Cheque,0
2022-09-08 22:30:00,4192370,8039D72B0,803AA1C40,725035.57,Yen,Credit Card,0
2022-09-08 22:30:00,4194636,80E29A5B0,80E5FADE0,117.06,Swiss Franc,Cheque,0
2022-09-08 22:31:00,4192518,804232A80,8044475B0,24157.12,Yen,ACH,0
2022-09-08 22:31:00,2651117,80957D980,804FFC170,930030658.92,Rupee,ACH,1
2022-09-08 22:31:00,4190366,8020E1EF0,8031CE9F0,2483.57,Euro,Credit Card,0
2022-09-08 22:31:00,4190632,8013319A0,806C12F50,375181.29,Euro,Cheque,0
2022-09-08 22:32:00,4186644,800F44AE0,801CEDE80,1492.09,US Dollar,Credit Card,0
2022-09-08 22:32:00,4187978,805F42F40,809BAE200,152268.74,US Dollar,Cash,0
2022-09-08 22:32:00,4189589,807EC0840,81330E0C0,991.21,US Dollar,Credit Card,0
2022-09-08 22:32:00,4194479,80CE0C500,80D697ED0,2305.99,Brazil Real,Credit Card,0
2022-09-08 22:32:00,4195450,811D95480,811E45990,8729.98,Saudi Riyal,Cheque,0
2022-09-08 22:33:00,4191199,8024FEAA0,80C8B0920,795.94,Euro,Credit Card,0
2022-09-08 22:33:00,4192621,803BF75A0,80C4E68B0,61644457.93,Yen,Cheque,0
2022-09-08 22:33:00,4186638,801833320,801BD00C0,252.82,US Dollar,Credit Card,0
2022-09-08 22:33:00,4194317,80C1EAEF0,80C6ADDE0,113608.94,Mexican Peso,ACH,0
2022-09-08 22:33:00,4192620,803BF75A0,803BF75A0,584862.03,US Dollar,ACH,0
2022-09-08 22:34:00,4187999,804A4B270,809C36B90,150.27,US Dollar,Cheque,0
2022-09-08 22:34:00,4187547,8040F6FE0,80678A1C0,152.99,US Dollar,Cash,0
2022-09-08 22:34:00,4187272,8040F6FE0,8051E5980,73.54,US Dollar,Cash,0
2022-09-08 22:34:00,4193398,807C34360,807E7F4F0,223.33,UK Pound,Credit Card,0
2022-09-08 22:34:00,4188550,800BAE2F0,80D1D9670,824.96,US Dollar,Cheque,0
2022-09-08 22:34:00,4187976,805F42F40,809BAE200,38240.01,US Dollar,Cheque,0
2022-09-08 22:35:00,4189833,8001B5780,800265C60,529.47,Euro,Cheque,0
2022-09-08 22:35:00,4188495,808D2BBF0,80CE4D550,3915.62,US Dollar,Cheque,0
2022-09-08 22:35:00,4186796,8002B5EE0,80293A2E0,60.33,US Dollar,Credit Card,0
2022-09-08 22:35:00,4193781,80908FC70,809561B20,611.14,Canadian Dollar,Cheque,0
2022-09-08 22:36:00,4192029,802F7C810,8038E7A50,361234.89,Yuan,Wire,0
2022-09-08 22:36:00,4186797,8002B5EE0,80293A2E0,19.39,US Dollar,ACH,0
2022-09-08 22:36:00,4187843,8017A2F20,808D446B0,608.0,US Dollar,Credit Card,0
2022-09-08 22:37:00,4189866,800246FC0,800567090,1952.09,Euro,ACH,0
2022-09-08 22:37:00,4188369,8075DC1E0,80C0D5B50,51.01,US Dollar,Credit Card,0
2022-09-08 22:38:00,4195636,813B71C91,813B71C91,0.183489,Bitcoin,Bitcoin,0
2022-09-08 22:38:00,4186795,8002B5EE0,80293A2E0,217.99,US Dollar,Cheque,0
2022-09-08 22:39:00,4192049,802154880,8044DA330,221.39,Yuan,Wire,0
2022-09-08 22:39:00,4192514,803DF1010,804438790,331211.85,Yen,Credit Card,0
2022-09-08 22:40:00,4191189,802F2E6E0,80C2DEE30,7796.3,Euro,Credit Card,0
2022-09-08 22:40:00,4186851,802C60E20,802C627E0,3278.1,US Dollar,ACH,1
2022-09-08 22:40:00,4193783,80908FC70,809561B20,1383.15,Canadian Dollar,ACH,0
2022-09-08 22:40:00,4190772,80264AFC0,80803C0D0,120.39,Euro,Credit Card,0
2022-09-08 22:41:00,4187833,800DF7070,808CBE040,168.35,US Dollar,Cash,0
2022-09-08 22:41:00,4186222,80047D020,8005DCD00,128.57,US Dollar,Cheque,0
2022-09-08 22:42:00,4195451,811D95480,811E45990,1602.97,Saudi Riyal,Cash,0
2022-09-08 22:42:00,4187832,800DF7070,808CBE040,122.05,US Dollar,Credit Card,0
2022-09-08 22:42:00,4192303,802FFC0B0,812DEDBE0,6740.84,Yuan,Credit Card,0
2022-09-08 22:42:00,4192774,804AADC60,804DF10D0,667575.24,Rupee,Cheque,0
2022-09-08 22:43:00,4191198,8024FEAA0,80C8B0920,1591.54,Euro,Cheque,0
2022-09-08 22:43:00,4187271,8040F6FE0,8051E5980,543.38,US Dollar,Cheque,0
2022-09-08 22:43:00,4194126,80A41C810,80AD69BA0,2350.61,Australian Dollar,Cash,0
2022-09-08 22:44:00,4195406,811BAAC70,811BC7830,7927.02,Saudi Riyal,Cash,0
2022-09-08 22:44:00,4189914,80064BBD0,800D73B70,57249.07,Euro,Cheque,0
2022-09-08 22:45:00,4194053,80A2FE290,80A856600,7065.55,Australian Dollar,Cheque,0
2022-09-08 22:46:00,4193512,808629A10,8087B5330,4737.73,UK Pound,ACH,0
2022-09-08 22:49:00,4194560,80DC27F50,80DC5BDA0,193.57,Swiss Franc,Cheque,0
2022-09-08 22:49:00,4188347,805D62AC0,80BFDD830,386.09,US Dollar,Credit Card,0
2022-09-08 22:49:00,4195486,811C17980,81200BD00,569.7,Saudi Riyal,Cash,0
2022-09-08 22:49:00,4187546,8040F6FE0,80678A1C0,186.69,US Dollar,Cheque,0
2022-09-08 22:49:00,4186303,8001547E0,8009B7F30,209.63,US Dollar,Credit Card,0
2022-09-08 22:49:00,4194200,80A6DD930,80B287F10,354.76,Australian Dollar,Cash,0
2022-09-08 22:49:00,4188000,804A4B270,809C36B90,1694.03,US Dollar,Credit Card,0
2022-09-08 22:49:00,4193397,807C34360,807E7F4F0,20.63,UK Pound,Cheque,0
2022-09-08 22:50:00,4188870,807D18CF0,80EF47C40,2371.57,US Dollar,Cash,0
2022-09-08 22:50:00,4186302,8001547E0,8009B7F30,11819.6,US Dollar,Cheque,0
2022-09-08 22:50:00,4190365,8020E1EF0,8031CE9F0,314.27,Euro,Cheque,0
2022-09-08 22:50:00,4190681,803CA2D40,80761F710,448.35,Euro,Cash,0
2022-09-08 22:51:00,4192623,803BF75A0,80C4E68B0,53193288.73,Yen,Credit Card,0
2022-09-08 22:51:00,4193385,8076CCA00,80772B8B0,165.44,UK Pound,Credit Card,0
2022-09-08 22:51:00,4194603,80365BD80,80365BD80,759.68,Yuan,ACH,0
2022-09-08 22:51:00,4190727,8003DF900,807AB1A20,401.43,Euro,Credit Card,0
2022-09-08 22:51:00,4192622,803BF75A0,803BF75A0,504680.16,US Dollar,ACH,0
2022-09-08 22:51:00,4188868,807D18CF0,80EF47C40,2486.55,US Dollar,Cheque,0
2022-09-08 22:52:00,4192046,802154880,8044DA330,11703.85,Yuan,Cheque,0
2022-09-08 22:53:00,4192302,802FFC0B0,812DEDBE0,8079.36,Yuan,Cheque,0
2022-09-08 22:53:00,4188368,8075DC1E0,80C0D5B50,24.16,US Dollar,Cheque,0
2022-09-08 22:53:00,4190189,8023E8510,80255A100,1614.08,Euro,Cheque,0
2022-09-08 22:53:00,4187596,803C20E60,80729DAA0,57.81,US Dollar,Cheque,0
2022-09-08 22:54:00,4187977,805F42F40,809BAE200,24513.69,US Dollar,Credit Card,0
2022-09-08 22:54:00,4195405,811BAAC70,811BC7830,3421.26,Saudi Riyal,Cheque,0
2022-09-08 22:54:00,4194637,80E29A5B0,80E5FADE0,342.11,Swiss Franc,Cash,0
2022-09-08 22:54:00,4194125,80A41C810,80AD69BA0,1889.73,Australian Dollar,Cheque,0
2022-09-08 22:54:00,4193511,808629A10,8087B5330,21444.59,UK Pound,Cash,0
2022-09-08 22:54:00,4186643,800F44AE0,801CEDE80,2663.4,US Dollar,Cheque,0
2022-09-08 22:55:00,4190682,803CA2D40,80761F710,73.1,Euro,ACH,0
2022-09-08 22:55:00,4186485,800F7FAD0,8011B6A20,1027096.9,US Dollar,ACH,0
2022-09-08 22:55:00,4192048,802154880,8044DA330,789.32,Yuan,ACH,0
2022-09-08 22:55:00,4190726,8003DF900,807AB1A20,37.35,Euro,Cheque,0
2022-09-08 22:55:00,4195635,813B71C91,813B71C91,0.356148,Bitcoin,Bitcoin,0
2022-09-08 22:56:00,4194605,80365BD80,80365BD80,5307.71,Yuan,ACH,0
2022-09-08 22:56:00,4190438,8031AC790,803E86110,128.11,Euro,ACH,0
2022-09-08 22:56:00,4187439,800733E70,80642D4F0,679.77,US Dollar,Credit Card,0
2022-09-08 22:56:00,4192627,803BF75A0,80C4E68B0,27798194.72,Yen,ACH,0
2022-09-08 22:56:00,4192626,803BF75A0,803BF75A0,263739.99,US Dollar,ACH,0
2022-09-08 22:57:00,4189834,8001B5780,800265C60,284.38,Euro,Cash,0
2022-09-08 22:57:00,4191492,808F3FDA0,810575070,2023.26,Euro,Cash,0
2022-09-08 22:58:00,4193013,8058C7A60,805F16C20,5242.07,Rupee,Credit Card,0
2022-09-08 22:58:00,4187500,8027BF230,8067590A0,164.27,US Dollar,Credit Card,0
2022-09-08 22:58:00,4195717,813753291,813FA5EB1,0.031865,Bitcoin,Bitcoin,0
2022-09-08 22:58:00,4194316,80C1EAEF0,80C6ADDE0,192037.24,Mexican Peso,Cheque,0
2022-09-08 22:58:00,4193782,80908FC70,809561B20,819.36,Canadian Dollar,Credit Card,0
2022-09-08 22:59:00,4192513,803DF1010,804438790,205864.73,Yen,Cheque,0
2022-09-08 22:59:00,4189915,80064BBD0,800D73B70,16886.76,Euro,Credit Card,0
2022-09-08 22:59:00,4187597,803C20E60,80729DAA0,273.13,US Dollar,Credit Card,0
2022-09-08 23:00:00,4203596,80966B3B0,8099C2E60,87.64,Canadian Dollar,ACH,0
2022-09-08 23:00:00,4197677,804F3DCC0,808F08070,181.22,US Dollar,Credit Card,0
2022-09-08 23:00:00,4197676,804F3DCC0,804F3DCC0,1213.73,Yuan,ACH,0
2022-09-08 23:00:00,4197681,804F3DCC0,808F08070,45.52,US Dollar,Wire,0
2022-09-08 23:00:00,4197680,804F3DCC0,804F3DCC0,304.9,Yuan,ACH,0
2022-09-08 23:00:00,4196801,800D38A40,803AA2FD0,39763.81,US Dollar,Cheque,0
2022-09-08 23:01:00,4203598,80906C430,8099E1A20,1702.63,Canadian Dollar,Credit Card,0
2022-09-08 23:01:00,4200537,805EFD340,8073708A0,1331.83,Euro,Wire,0
2022-09-08 23:01:00,4196857,8018A3600,80421C150,19132.08,US Dollar,Cheque,0
2022-09-08 23:01:00,4202998,806531A00,806F71300,138733.09,Ruble,Cheque,0
2022-09-08 23:03:00,4200535,805EFD340,8073708A0,837.54,Euro,Cheque,0
2022-09-08 23:03:00,4201994,80B16E140,80B310D00,1248.89,Yuan,Credit Card,0
2022-09-08 23:03:00,4204547,80E7DB1A0,80EEC2D80,813.01,Swiss Franc,Credit Card,0
2022-09-08 23:03:00,4197182,8015C0110,805B88FA0,782.83,US Dollar,Credit Card,0
2022-09-08 23:04:00,4203437,80862E480,813896D20,18402.79,UK Pound,Credit Card,0
2022-09-08 23:04:00,4203330,808747E10,808DADDB0,550.33,UK Pound,Cheque,0
2022-09-08 23:04:00,4198191,805EDDEC0,80C2A2A90,150.21,US Dollar,Cheque,0
2022-09-08 23:04:00,4197332,8066C01D0,806892950,4869.1,US Dollar,Cheque,0
2022-09-08 23:05:00,4204424,80E509250,80E7E9FB0,133.75,Swiss Franc,Wire,0
2022-09-08 23:06:00,4196111,800C365B0,800FB45D0,4069.13,US Dollar,Cheque,0
2022-09-08 23:06:00,4196356,800F07400,801A91CF0,14379.35,US Dollar,Cheque,0
2022-09-08 23:06:00,4196667,800F23E50,803049D50,779.0,US Dollar,ACH,0
2022-09-08 23:06:00,4205030,81053EB10,810BFB3B0,4033.51,Shekel,Credit Card,0
2022-09-08 23:06:00,4198851,80CFADAA0,8103F6B40,181674.98,US Dollar,Cheque,0
2022-09-08 23:06:00,4205183,811BFEB00,811C345C0,5684.74,Saudi Riyal,Cheque,0
2022-09-08 23:07:00,4201993,80B16E140,80B310D00,1192.79,Yuan,Cheque,0
2022-09-08 23:08:00,4200254,8027BE970,803731BC0,592.61,Euro,Wire,0
2022-09-08 23:08:00,4202190,803A16060,803A50650,9174.0,Yen,Wire,0
2022-09-08 23:08:00,4197015,800A77590,805025300,732.13,US Dollar,Cheque,0
2022-09-08 23:08:00,4197894,8027BF230,80A835960,12262.3,US Dollar,Wire,0
2022-09-08 23:08:00,4202489,804ADC070,804B777C0,631198.64,Rupee,Cash,0
2022-09-08 23:09:00,4205365,8000E7531,8137027E1,0.014072,Bitcoin,Bitcoin,0
2022-09-08 23:09:00,4198524,80DE564F0,80DE56A30,3216.72,US Dollar,ACH,1
2022-09-08 23:09:00,4199914,801A7BD70,801EDDAB0,277.37,Euro,Cheque,0
2022-09-08 23:09:00,4197969,800DF7070,80A887F80,230.75,US Dollar,Cheque,0
2022-09-08 23:09:00,4199853,800F63070,801A7BD70,150147.28,Euro,Cash,0
2022-09-08 23:10:00,4204935,810682350,81069CC50,2295.52,Shekel,Cheque,0
2022-09-08 23:10:00,4201584,8003293E0,81291C3A0,1267.27,Euro,Cheque,0
2022-09-08 23:10:00,3664348,811A4DBD0,811DCA9B0,4118.69,Saudi Riyal,ACH,1
2022-09-08 23:10:00,4196112,800C365B0,800FB45D0,2160.85,US Dollar,Credit Card,0
2022-09-08 23:10:00,4197643,8021C5DE0,808D23B30,452.3,US Dollar,Cheque,0
2022-09-08 23:10:00,4200997,800A2C720,80BA5FEC0,1198.26,Euro,Credit Card,0
2022-09-08 23:11:00,4197287,802A14BF0,8065820F0,137828.26,US Dollar,Cash,0
2022-09-08 23:11:00,4196535,8010AC9A0,802710F50,52.69,US Dollar,ACH,0
2022-09-08 23:11:00,4200064,8014CF650,8028A81D0,7976.68,Euro,Credit Card,0
2022-09-08 23:11:00,4205016,8105DE990,810BA9AE0,1180.41,Shekel,ACH,0
2022-09-08 23:11:00,4196796,80229B7F0,8037AEC90,527.98,US Dollar,Wire,0
2022-09-08 23:12:00,4198346,8034B3D30,80D31C050,5846.89,US Dollar,Credit Card,0
2022-09-08 23:12:00,4198008,800F089E0,80B348F20,65.19,US Dollar,Cheque,0
2022-09-08 23:12:00,4196934,8004667B0,80485BD40,1602.35,US Dollar,Credit Card,0
2022-09-08 23:12:00,4204931,8102A20B0,81066B050,197.88,Shekel,Cheque,0
2022-09-08 23:13:00,4200743,8011FA0F0,808E559E0,14.08,Euro,ACH,0
2022-09-08 23:13:00,4202752,804AA5D40,81224AF40,105458.79,Rupee,Cheque,0
2022-09-08 23:13:00,4202353,803840170,8045F4990,210998614.89,Yen,Cheque,0
2022-09-08 23:13:00,4204868,80FDDBEC0,8100BF3A0,40.97,Shekel,Credit Card,0
2022-09-08 23:14:00,4200729,8069A65F0,808B20F40,44.25,Euro,Wire,0
2022-09-08 23:14:00,4200996,800A2C720,80BA5FEC0,571.65,Euro,Cheque,0
2022-09-08 23:14:00,4200141,800E3C430,802D853B0,10391.25,Euro,Cheque,0
2022-09-08 23:14:00,4205175,811BC8F10,811C089A0,986.36,Saudi Riyal,Cheque,0
2022-09-08 23:15:00,4201808,800369670,8013CF950,135849.09,Yuan,Credit Card,0
2022-09-08 23:15:00,4198011,800F089E0,80B348F20,32.2,US Dollar,Wire,0
2022-09-08 23:15:00,4200054,8002BCF50,8027903D0,200.31,Euro,Cheque,0
2022-09-08 23:16:00,4197333,8066C01D0,806892950,6225.23,US Dollar,Credit Card,0
2022-09-08 23:16:00,4199480,801BD00C0,813A127D0,20.3,US Dollar,Cash,0
2022-09-08 23:16:00,4196811,802688F60,803B3B790,249.67,US Dollar,Credit Card,0
2022-09-08 23:16:00,4197219,801241910,805F92C30,2423.91,US Dollar,Cheque,0
2022-09-08 23:16:00,4195883,8000555D0,8001275E0,2038.41,US Dollar,Cheque,0
2022-09-08 23:17:00,4198852,80CFADAA0,8103F6B40,5874.46,US Dollar,Credit Card,0
2022-09-08 23:17:00,4205218,811DCDEF0,811EBBC60,5089.91,Saudi Riyal,Cheque,0
2022-09-08 23:18:00,4204421,80E509250,80E7E9FB0,494.53,Swiss Franc,Cheque,0
2022-09-08 23:18:00,4202488,804ADC070,804B777C0,125218.38,Rupee,Cheque,0
2022-09-08 23:18:00,4204585,80E8774E0,80F15D8F0,523721.02,Swiss Franc,Cash,0
2022-09-08 23:18:00,4200891,802A6AE50,80ACB3950,2530.05,Euro,Credit Card,0
2022-09-08 23:18:00,3326800,8018BB080,8016A8DE0,4172.21,US Dollar,ACH,1
2022-09-08 23:19:00,4204410,80E22CAD0,80E543C20,1018.35,Swiss Franc,Cheque,0
2022-09-08 23:20:00,4196946,8032D12B0,804959A10,179.25,US Dollar,Cheque,0
2022-09-08 23:20:00,4205184,811BFEB00,811C345C0,2443.42,Saudi Riyal,Credit Card,0
2022-09-08 23:20:00,4202753,804AA5D40,81224AF40,42894.68,Rupee,Credit Card,0
2022-09-08 23:21:00,4197016,800A77590,805025300,13.7,US Dollar,Credit Card,0
2022-09-08 23:21:00,4199479,801BD00C0,813A127D0,12.86,US Dollar,Cheque,0
2022-09-08 23:21:00,4204867,80FDDBEC0,8100BF3A0,76.15,Shekel,Cheque,0
2022-09-08 23:22:00,4201891,8021551D0,8038D7AC0,19154.91,Yuan,Cheque,0
2022-09-08 23:22:00,4202351,803DA8EF0,80459DAF0,196795.79,Yen,Cheque,0
2022-09-08 23:22:00,4196086,800E62AC0,800EBCC40,142.82,US Dollar,Credit Card,0
2022-09-08 23:22:00,4198345,8034B3D30,80D31C050,1074.03,US Dollar,Cheque,0
2022-09-08 23:22:00,4197684,8037BCBE0,808F7F970,10590.6,US Dollar,Cash,0
2022-09-08 23:22:00,4200182,800715680,802F21EF0,556.05,Euro,Cheque,0
2022-09-08 23:22:00,4202715,804EFF820,805F2E070,3631728.34,Rupee,Cheque,0
2022-09-08 23:22:00,4200181,800715680,800715680,651.57,US Dollar,ACH,0
2022-09-08 23:22:00,4197644,8021C5DE0,808D23B30,1267.31,US Dollar,Credit Card,0
2022-09-08 23:22:00,4196072,80048A780,800D6FAD0,168.48,US Dollar,Cash,0
2022-09-08 23:22:00,4204919,81021BE70,810561270,360736.84,Shekel,Cash,0
2022-09-08 23:23:00,4205398,813C4E3F1,813C8AB31,0.02401,Bitcoin,Bitcoin,0
2022-09-08 23:23:00,4203740,80A13BB20,80A24E4C0,949701.97,Australian Dollar,Cheque,0
2022-09-08 23:23:00,4199563,802CDB560,814721B20,8.08,US Dollar,Credit Card,0
2022-09-08 23:23:00,4197678,804F3DCC0,804F3DCC0,451.18,Yuan,ACH,0
2022-09-08 23:24:00,4196858,8018A3600,80421C150,8376.58,US Dollar,Credit Card,0
2022-09-08 23:24:00,4203000,806531A00,806F71300,37270.73,Ruble,ACH,0
2022-09-08 23:24:00,4196534,8010AC9A0,802710F50,221.64,US Dollar,Cheque,0
2022-09-08 23:24:00,4197465,80311F810,8075CD800,1687.46,US Dollar,Cash,0
2022-09-08 23:24:00,4199562,802CDB560,814721B20,336.02,US Dollar,Cheque,0
2022-09-08 23:24:00,4198566,8075B1EE0,80E075230,456.22,US Dollar,Cheque,0
2022-09-08 23:25:00,4197463,80311F810,8075CD800,6328.64,US Dollar,Cheque,0
2022-09-08 23:25:00,4199616,8002760A0,8002D7A80,19.91,Euro,Wire,0
2022-09-08 23:25:00,4196795,80229B7F0,8037AEC90,407.02,US Dollar,Cheque,0
2022-09-08 23:25:00,4197893,8027BF230,80A835960,4784.98,US Dollar,ACH,0
2022-09-08 23:25:00,4197970,800DF7070,80A887F80,41.85,US Dollar,Credit Card,0
